evaluation_env,loss_function,evaluation_type,scenario_group,scenario_id,beta,policy_name,total_discounted_loss,mean_period_loss,mean_sq_inflation_gap,mean_sq_output_gap,mean_sq_rate_change,mean_policy_rate,std_policy_rate_x,improvement_vs_actual_pct,improvement_vs_taylor_pct,var_inflation_gap,std_inflation_gap,var_output_gap,std_output_gap,var_policy_rate,std_policy_rate_y,var_rate_change,std_rate_change,rule_family,source_env,training_env,policy_parameterization,algo,lambda_inflation,lambda_output_gap,lambda_rate_smoothing,mean_discounted_loss,std_discounted_loss,mean_reward,mean_abs_action,clip_rate,explosion_rate,std_policy_rate
svar,artificial,historical_counterfactual,retrain,beta_097,0.97,td3_svar_direct,65.95892518911418,1.8112053720800834,0.8672297971733107,1.6904992536660903,0.9872594865011038,5.214518512998309,2.098718167754639,-18.17854881481957,-9.638510074291256,0.8137611467852931,0.9020871059854991,1.6886290204199104,1.2994725931776747,4.404617947663389,2.098718167754639,0.9999176284579273,0.9999588133807948,svar_direct,svar,svar,standard_nonlinear,td3,1.0,0.5,0.1,,,,,,,
svar,artificial,historical_counterfactual,retrain,beta_097,0.97,sac_ann_revealed_direct,67.25747715837268,1.9948928144590738,1.3901059361150154,1.2061524484942092,0.017106541752489237,6.4702024088277446,0.9405721080980771,-20.505163247174245,-11.796994354551108,1.403382157962874,1.1846443170685765,1.2195155112073053,1.1043167621689465,0.8846758905320609,0.9405721080980771,0.017205413778751195,0.13116940870016605,ann_revealed_direct,ann,ann,standard_nonlinear,sac,1.0,0.5,0.1,,,,,,,
svar,artificial,historical_counterfactual,retrain,beta_097,0.97,sac_benchmark_transfer,73.04834248235991,1.9922356229376086,1.0017229264986347,1.8648186816724608,0.5810335639327946,4.27898314112082,2.34381139790418,-30.880651604643976,-21.422709818265513,0.33768313344024375,0.5811050967254062,1.8684357368347297,1.3669073621993297,5.493451868945547,2.34381139790418,0.5874851667237165,0.7664758096141825,benchmark_transfer,benchmark,benchmark,linear_surrogate,sac,1.0,0.5,0.1,,,,,,,
svar,artificial,historical_counterfactual,retrain,beta_097,0.97,linear_policy_search_transfer,76.40529166655664,2.108170374652813,1.178661134901099,1.7638363386854095,0.4759107013033346,4.026093408134325,2.083023950578693,-36.8952945342552,-27.002711400995654,0.31716079868285607,0.5631703105481113,1.767597166578755,1.3295101227816037,4.338988778684466,2.083023950578693,0.48073590062508514,0.693351210156213,benchmark_transfer,benchmark,benchmark,fixed_rule,,1.0,0.5,0.1,,,,,,,
svar,artificial,historical_counterfactual,retrain,beta_097,0.97,riccati_reference,77.04577949495601,2.1087760651321212,1.0921756020549083,1.9019204606693974,0.6564023322320374,4.159178769733473,2.461921539161971,-38.04285601856945,-28.067345656709925,0.32675487565173933,0.5716247682280216,1.9063587076494926,1.3807094942997578,6.061057664989647,2.461921539161971,0.6638908676846045,0.8147949850634848,theory_reference,benchmark,benchmark,fixed_rule,,1.0,0.5,0.1,,,,,,,
svar,artificial,historical_counterfactual,retrain,beta_097,0.97,td3_benchmark_transfer,82.42046265483081,2.253664513659389,1.2412482974255121,1.882127903035467,0.7135226692075002,3.980975364865588,2.4425625318144464,-47.672671155070226,-37.00127312870139,0.3251760098394626,0.5702420624957989,1.887716547083939,1.3739419736961016,5.966111721823798,2.4425625318144464,0.7216296215613074,0.8494878583954614,benchmark_transfer,benchmark,benchmark,linear_surrogate,td3,1.0,0.5,0.1,,,,,,,
svar,artificial,historical_counterfactual,retrain,beta_097,0.97,td3_ann_revealed_direct,87.57509707624082,2.4373657995245934,1.6884921768878227,1.4842789872074371,0.06734129121928299,3.9382245695436158,1.6630326720396815,-56.908225158513694,-45.56943030107329,0.3580716409570713,0.5983908763985889,1.5006532352910729,1.2250115245543909,2.7656776682714432,1.6630326720396815,0.06799486057279337,0.26075824162007494,ann_revealed_direct,ann,ann,standard_nonlinear,td3,1.0,0.5,0.1,,,,,,,
svar,artificial,historical_counterfactual,retrain,beta_097,0.97,ppo_ann_revealed_direct,98.0058553502337,3.7663481320322325,3.114776603871716,1.2850831184607086,0.0902996813043062,8.441250184913734,1.068347405204781,-75.59700567342259,-62.90768729702576,1.918906449577955,1.3852459888330142,1.2856960564278312,1.1338853806394327,1.1413661782077886,1.068347405204781,0.09125382805794124,0.3020824855200004,ann_revealed_direct,ann,ann,linear_policy,ppo,1.0,0.5,0.1,,,,,,,
svar,artificial,historical_counterfactual,retrain,beta_097,0.97,ppo_ann_direct,101.31290442949981,2.4701488323407426,1.879643804456811,1.1390389921710806,0.20985532864083062,3.734539566101966,0.9683846229862563,-81.52224262848982,-68.40474372651914,0.5556538565089874,0.7454219318674407,1.1509931935272573,1.0728435084052368,0.9377687780362337,0.9683846229862563,0.2120140964538473,0.46044988484507987,ann_direct,ann,ann,linear_policy,ppo,1.0,0.5,0.1,,,,,,,
svar,artificial,historical_counterfactual,retrain,beta_097,0.97,ppo_benchmark_transfer,106.35395334554086,3.0280170567027103,2.373791981784507,1.266360565150834,0.21044793486194224,2.8915448454243142,0.7725661031997835,-90.55428558089031,-76.78409634304082,0.2764095505446267,0.5257466600413422,1.2728721903793696,1.1282163756919015,0.5968583838132985,0.7725661031997835,0.21041556108016038,0.45871075971701425,benchmark_transfer,benchmark,benchmark,linear_surrogate,ppo,1.0,0.5,0.1,,,,,,,
svar,artificial,historical_counterfactual,retrain,beta_097,0.97,td3_svar_revealed_direct,111.9677238095159,3.5865254019689723,2.9834691390136863,1.1898046992462705,0.08153913539822803,2.3334619054546604,0.9983354523890099,-100.61247323191587,-86.11544047584161,0.15916925895227124,0.39896022226817457,1.1986632025357593,1.0948347832142342,0.9966736754967691,0.9983354523890099,0.07816030865373355,0.2795716520925066,svar_revealed_direct,svar,svar,standard_nonlinear,td3,1.0,0.5,0.1,,,,,,,
svar,artificial,historical_counterfactual,retrain,beta_097,0.97,ppo_svar_revealed_direct,129.18958716380394,6.074405303053172,5.43124000882661,1.2774846637578312,0.044229616386681936,9.586464708501643,0.20857433049084162,-131.4688708045188,-114.7420354886239,2.937887062768262,1.7140265641956258,1.2876986533013266,1.1347681055181833,0.04350325133970283,0.20857433049084162,0.04342873590460912,0.20839562352556523,svar_revealed_direct,svar,svar,linear_policy,ppo,1.0,0.5,0.1,,,,,,,
svar,artificial,historical_counterfactual,retrain,beta_097,0.97,ppo_svar_revealed_direct_nonlinear,130.20502750164235,6.0351449096201915,5.375785000148497,1.3000040434497433,0.09357886638966939,9.583681094182001,0.018009890802365668,-133.2882343734324,-116.42992481354443,2.821506232114803,1.6797339765911752,1.3090315090682323,1.1441291487713405,0.0003243561667131355,0.018009890802365668,0.09360442214984895,0.3059483978546855,svar_revealed_direct,svar,svar,nonlinear_policy,ppo,1.0,0.5,0.1,,,,,,,
svar,artificial,historical_counterfactual,retrain,beta_097,0.97,ppo_ann_revealed_direct_nonlinear,137.57682079234104,6.467674068514514,5.79807642010012,1.3178953287642226,0.10649982850036897,9.780313956273066,4.051250898178189e-06,-146.49626999195965,-128.68349672440468,2.9472736801644506,1.7167625578875054,1.327171993742151,1.1520295107948193,1.6412633839989578e-11,4.051250898178189e-06,0.1064998322338391,0.32634312040219127,ann_revealed_direct,ann,ann,nonlinear_policy,ppo,1.0,0.5,0.1,,,,,,,
svar,artificial,historical_counterfactual,retrain,beta_097,0.97,td3_ann_direct,156.47340373436973,4.904451115287598,4.332770744781563,1.0601930989405415,0.41583822121205,1.6588137923897086,0.7709662879602028,-180.3532611913309,-160.09385087009684,0.22417922729215825,0.47347568817433305,1.0687477265593939,1.033802556854738,0.5943890171711345,0.7709662879602028,0.41637297824667324,0.6452696941951274,ann_direct,ann,ann,standard_nonlinear,td3,1.0,0.5,0.1,,,,,,,
svar,artificial,historical_counterfactual,retrain,beta_097,0.97,sac_ann_direct,215.24827553548434,7.766662947069814,7.2403925212160996,1.0049731185991877,0.23783867551283683,0.3459258327236423,0.49677280975700244,-285.6601478077783,-257.7908548101367,0.23418223350353787,0.48392378894154175,1.0117143847131518,1.0058401387462879,0.24678322451386694,0.49677280975700244,0.23341998462236607,0.4831355758194237,ann_direct,ann,ann,standard_nonlinear,sac,1.0,0.5,0.1,,,,,,,
svar,artificial,stochastic_long_run,retrain,beta_097,0.97,empirical_taylor_rule,,,,,,,,,,0.577544510934353,0.7599634931589497,1.6526081273228848,1.285538069184606,3.8977120588497196,,0.09065089188017489,0.30108286547091134,empirical_rule,svar,svar,fixed_rule,,1.0,0.5,0.1,52.35233297002984,17.062145960145358,-190.83626797073498,2.9824503685377,0.00798611111111111,0.0,1.9742624088123948
svar,artificial,stochastic_long_run,retrain,beta_097,0.97,riccati_reference,,,,,,,,,,0.398619794029133,0.6313634405230738,1.7878603621742244,1.3371089567324812,5.876737792770272,,0.5262154334026815,0.7254070811638673,theory_reference,benchmark,benchmark,fixed_rule,,1.0,0.5,0.1,59.68979913187511,15.708821218332796,-235.41732035449482,2.610940026377256,0.06831597222222222,0.0,2.424198381480004
svar,artificial,stochastic_long_run,retrain,beta_097,0.97,linear_policy_search_transfer,,,,,,,,,,0.42242310924376575,0.6499408505731623,1.579350879753697,1.2567222763020065,4.218131778825902,,0.39637272229183973,0.6295813865512859,benchmark_transfer,benchmark,benchmark,fixed_rule,,1.0,0.5,0.1,61.9083064451637,20.19914574488804,-239.4024366660899,2.348996646193435,0.028038194444444445,0.0,2.0538090901605
svar,artificial,stochastic_long_run,retrain,beta_097,0.97,ppo_benchmark_transfer,,,,,,,,,,0.7431829011214995,0.8620805653310482,1.3939303406354973,1.180648271347355,0.8210948752738273,,0.11543397826485408,0.3397557626661453,benchmark_transfer,benchmark,benchmark,linear_surrogate,ppo,1.0,0.5,0.1,91.26379244899947,37.11867149248381,-410.73449088856484,1.077301888148767,0.0006944444444444445,0.0,0.9061428558863261
svar,artificial,stochastic_long_run,retrain,beta_097,0.97,td3_benchmark_transfer,,,,,,,,,,0.49042598807836085,0.700304211095693,1.7494763603834458,1.3226777235530376,6.256896405463119,,0.5952798217438866,0.7715437912029923,benchmark_transfer,benchmark,benchmark,linear_surrogate,td3,1.0,0.5,0.1,69.95978353365739,26.265818685016377,-263.74604927076183,2.607759668498099,0.07942708333333333,0.0,2.5013789008191303
svar,artificial,stochastic_long_run,retrain,beta_097,0.97,sac_benchmark_transfer,,,,,,,,,,0.41389204517171124,0.6433444218859065,1.7484698008210382,1.322297168121084,5.3548122225876815,,0.4877575303025355,0.6983963991191073,benchmark_transfer,benchmark,benchmark,linear_surrogate,sac,1.0,0.5,0.1,59.688038450680644,17.697277033851492,-224.54127986954776,2.6776967164644514,0.04140625,0.0,2.314046720052921
svar,artificial,stochastic_long_run,retrain,beta_097,0.97,sac_svar_direct,,,,,,,,,,0.5116411826929332,0.7152909776398226,1.4890980365638626,1.2202860470249846,2.2226769064294314,,0.3914531779184012,0.625662191536616,svar_direct,svar,svar,standard_nonlinear,sac,1.0,0.5,0.1,46.117521139284655,18.391153890966468,-163.78923938496305,3.299485145571331,0.0,0.0,1.4908644829190316
svar,artificial,stochastic_long_run,retrain,beta_097,0.97,td3_svar_direct,,,,,,,,,,0.615749893130047,0.7846973258078856,1.4877644656153752,1.2197395072782447,2.476242549391009,,0.8463044246352714,0.9199480554005598,svar_direct,svar,svar,standard_nonlinear,td3,1.0,0.5,0.1,50.27672078220299,18.88117670723989,-182.4194874078042,3.3420763723862668,0.0,0.0,1.573608130822604
svar,artificial,stochastic_long_run,retrain,beta_097,0.97,ppo_svar_direct,,,,,,,,,,0.7750947140676318,0.8803946354150687,1.434515303607585,1.1977125296195181,0.15462332132989584,,0.03898375782217031,0.19744304956662898,svar_direct,svar,svar,linear_policy,ppo,1.0,0.5,0.1,51.24437434263001,20.104379846273506,-206.0404148694668,4.4500351727422744,0.0,0.0,0.3932217203180616
svar,artificial,stochastic_long_run,retrain,beta_097,0.97,td3_ann_direct,,,,,,,,,,2.9458088991643576,1.7163358934556947,1.4288047372219552,1.195326205360677,8.07011650159503,,0.575550835008897,0.7586506673093335,ann_direct,ann,ann,standard_nonlinear,td3,1.0,0.5,0.1,128.28954039041972,68.54618935226286,-634.6289469933396,1.9696224434197778,0.0,0.0,2.84079504744623
svar,artificial,stochastic_long_run,retrain,beta_097,0.97,ppo_ann_direct,,,,,,,,,,1.662210704013804,1.2892675067703383,1.3115555903962501,1.1452316754247807,2.3909764946207184,,0.16331946744768402,0.40412803348404824,ann_direct,ann,ann,linear_policy,ppo,1.0,0.5,0.1,77.5512659562157,46.4149463877181,-335.1110993154415,2.430940639289717,0.0,0.0,1.546278272052194
svar,artificial,stochastic_long_run,retrain,beta_097,0.97,sac_ann_direct,,,,,,,,,,3.943002289563218,1.985699445929121,1.3655368428684673,1.1685618695081863,11.768320564370406,,0.3742687725837361,0.6117750996761278,ann_direct,ann,ann,standard_nonlinear,sac,1.0,0.5,0.1,150.09878680021873,78.84082549660147,-875.113693719061,2.715153198834095,0.0,0.0,3.430498588306138
svar,artificial,stochastic_long_run,retrain,beta_097,0.97,ppo_svar_direct_nonlinear,,,,,,,,,,0.6400603556558867,0.8000377213956144,1.502693228968017,1.225843884419226,1.0652616408482185,,0.19677980695803662,0.44359870035656845,svar_direct,svar,svar,nonlinear_policy,ppo,1.0,0.5,0.1,48.497560173687184,17.969679838168908,-181.33807526630358,4.0724531454344595,0.0,0.0,1.0321151296479567
svar,artificial,stochastic_long_run,retrain,beta_097,0.97,ppo_ann_direct_nonlinear,,,,,,,,,,0.6623295630636229,0.813836324492599,1.4408564917738838,1.2003568185226774,0.8933160259829924,,0.13367122703893694,0.36561075892120154,ann_direct,ann,ann,nonlinear_policy,ppo,1.0,0.5,0.1,47.764345343991685,21.13428630058696,-175.9181909225396,3.3444044835658535,0.0,0.0,0.9451539694584118
svar,artificial,stochastic_long_run,retrain,beta_097,0.97,sac_svar_revealed_direct,,,,,,,,,,1.3481071528287834,1.161080166409186,1.3505711689710433,1.1621407698601074,2.053574690826788,,0.01282949159489885,0.11326734566899169,svar_revealed_direct,svar,svar,standard_nonlinear,sac,1.0,0.5,0.1,63.56128767513125,20.26382344257208,-256.20263232375675,3.2459329685713683,0.0,0.0,1.433029898790248
svar,artificial,stochastic_long_run,retrain,beta_097,0.97,sac_ann_revealed_direct,,,,,,,,,,2.5156312829192333,1.586074173208565,1.399596788989869,1.1830455565995204,5.6869604132281495,,0.015797731242139786,0.12568902594156653,ann_revealed_direct,ann,ann,standard_nonlinear,sac,1.0,0.5,0.1,81.20525698435394,63.48716166834438,-393.4591710795012,4.184952050064587,0.0,0.0,2.3847348727328472
svar,artificial,stochastic_long_run,retrain,beta_097,0.97,td3_ann_revealed_direct,,,,,,,,,,2.112357358318977,1.4533951143164672,1.3786461956662956,1.1741576536676392,5.051223316321969,,0.05329608514473969,0.23085944889637872,ann_revealed_direct,ann,ann,standard_nonlinear,td3,1.0,0.5,0.1,71.87732915266712,56.27768064391257,-345.5434469013307,3.941414079659929,0.0,0.0,2.247492673252122
svar,artificial,stochastic_long_run,retrain,beta_097,0.97,td3_svar_revealed_direct,,,,,,,,,,1.2183509326522415,1.1037893515758528,1.4893909219716202,1.2204060479904302,1.7774764489297767,,0.0631570978187339,0.2513107594567608,svar_revealed_direct,svar,svar,standard_nonlinear,td3,1.0,0.5,0.1,115.80392747313563,43.34106240294349,-547.3767769170802,0.9726067412437664,0.0,0.0,1.3332203302266947
svar,artificial,stochastic_long_run,retrain,beta_097,0.97,ppo_svar_revealed_direct,,,,,,,,,,1.5291182021235088,1.236575190646937,1.3172606308150243,1.1477197527336647,0.0814340196630699,,0.09917728598941727,0.31492425436828025,svar_revealed_direct,svar,svar,linear_policy,ppo,1.0,0.5,0.1,130.89483415856353,52.24803893914461,-714.3581163664549,7.634503454921974,0.0,0.0,0.28536646555450396
svar,artificial,stochastic_long_run,retrain,beta_097,0.97,ppo_ann_revealed_direct,,,,,,,,,,1.0379958070892639,1.0188207924307708,1.4023307788414987,1.1842004808483648,1.0100186941436624,,0.11668321482322433,0.34158924869384333,ann_revealed_direct,ann,ann,linear_policy,ppo,1.0,0.5,0.1,102.30025856330367,33.89395148108636,-455.62787998869635,6.275327977662285,0.0,0.0,1.0049968627531443
svar,artificial,stochastic_long_run,retrain,beta_097,0.97,ppo_svar_revealed_direct_nonlinear,,,,,,,,,,1.571253560510199,1.2534965339043418,1.4236920659919963,1.1931856795955926,0.000529822417816978,,0.21299508198888556,0.461513902270436,svar_revealed_direct,svar,svar,nonlinear_policy,ppo,1.0,0.5,0.1,142.75851395583575,52.82128375115547,-761.2614417994886,7.574905093469553,0.0,0.0,0.023017871704764062
svar,artificial,stochastic_long_run,retrain,beta_097,0.97,ppo_ann_revealed_direct_nonlinear,,,,,,,,,,1.5798208362775181,1.2569092394749584,1.301287360349078,1.1407398302632716,1.1876898915933693e-09,,0.2420621613103491,0.491998131409408,ann_revealed_direct,ann,ann,nonlinear_policy,ppo,1.0,0.5,0.1,143.60505056598967,46.53940160298246,-774.8791411253841,7.780310741356677,0.0,0.0,3.446287700690947e-05
svar,artificial,stochastic_long_run,retrain,beta_097,0.97,ppo_svar_artificial_beta_097_phase15,,,,,,,,,,0.8373623268740698,0.9150750389307261,1.2915778104890812,1.1364760492368862,0.20395817542444666,,0.03522999925532715,0.1876965616502528,phase15_retrained,svar,svar,linear_policy,ppo,1.0,0.5,0.1,51.15388024872677,21.26048065817579,-211.95417906316877,4.521234836491446,0.0,0.0,0.4516172886686765
svar,artificial,stochastic_long_run,retrain,beta_097,0.97,td3_svar_artificial_beta_097_phase15,,,,,,,,,,0.6950957724302683,0.8337240385344952,1.4167785985256585,1.1902850912809328,1.5742594754293637,,0.38603990175902964,0.6213210939273104,phase15_retrained,svar,svar,standard_nonlinear,td3,1.0,0.5,0.1,53.34778423051565,19.625392474637213,-186.550675557139,3.233312896297624,0.0,0.0,1.2546949730629209
svar,artificial,stochastic_long_run,retrain,beta_097,0.97,sac_svar_artificial_beta_097_phase15,,,,,,,,,,0.46108107403475573,0.6790295089572733,1.4414472640404674,1.2006028752424622,2.621965606138651,,0.38160143530922597,0.617738970204427,phase15_retrained,svar,svar,standard_nonlinear,sac,1.0,0.5,0.1,43.795417229790644,13.716485529172541,-155.7113700041444,3.356682839244604,0.0,0.0,1.6192484695495781
